1744246601,0,106,778
1744246609,-4,104,1428
1744246626,4,104.667,1640
1744246644,0,105,1652
1744246664,3,105.8,1966
1744246692,-3,105.833,2061
1744246708,3,106.286,2093
1744246773,-8,106,3328
1744246823,4,105.9,3973
1744246830,2,106,4329
1744246841,-5,105.667,4641
1744246848,-2,105.231,5520
1744246864,-2,105.2,6704
1744246882,0,105.125,7081
1744246886,-2,104.941,7741
1744246894,3,104.944,8561
1744246913,8,104.95,9899
1744246919,-7,104.81,10572
1744246942,0,104.682,11152
1744246973,6,104.826,12111
1744246982,0,104.958,12415
1744247020,-1,104.769,13574
1744247037,0,104.667,13790
1744247043,2,104.643,14076
1744247098,3,104.724,14691
1744247104,-5,104.633,15270
1744247114,5,104.71,15583
1744247149,1,104.812,16457
1744247159,0,104.909,17215
1744247181,1,105.029,17633
1744247184,-5,105,17807
1744247233,1,105,18763
1744247269,-4,104.892,18917
1744247292,5,104.921,19681
1744247301,-6,104.795,19718
1744247329,3,104.75,20617
1744247338,-1,104.683,20880
1744247344,2,104.667,21153
1744247398,-3,104.581,21686
1744247412,4,104.591,22091
1744247426,3,104.667,22687
1744247568,-3,104.625,24463
1744247583,3,104.612,24568
1744247595,-4,104.52,25218
1744247617,3,104.49,25483
1744247628,3,104.519,25655
1744247643,3,104.604,25945
1744247647,-3,104.63,26329
1744247665,-4,104.582,26504
1744247682,3,104.589,27438
1744247696,3,104.649,27744
1744247697,-8,104.569,28307
1744247709,0,104.492,29016
1744247731,8,104.55,29171
1744247825,-6,104.594,30994
1744247855,-4,104.672,33536
1744247885,-3,104.632,33763
1744247895,0,104.594,34409
1744247899,7,104.657,34584
1744247900,-5,104.648,34598
1744247901,-2,104.611,35431
1744247903,3,104.616,35727
1744247914,-2,104.595,35979
1744247947,-4,104.526,36244
1744247966,6,104.545,36343
1744247969,0,104.564,37141
1744247979,2,104.608,37191
1744247992,-5,104.588,37307
1744248031,2,104.593,37703
1744248062,-2,104.573,37766
1744248075,2,104.578,38751
1744248116,-2,104.635,39726
1744248125,-6,104.581,40221
1744248143,1,104.54,40845
1744248156,6,104.568,41646
1744248176,-7,104.517,41939
1744248182,2,104.489,42080
1744248187,-2,104.44,43038
1744248217,3,104.424,43421
1744248227,-3,104.376,44390
1744248237,9,104.426,45246
1744248263,4,104.417,46366
1744248264,-5,104.381,46987
1744248271,5,104.398,46992
1744248280,-6,104.354,47361
1744248281,6,104.37,47736
1744248299,-4,104.347,48085
1744248312,-2,104.304,48671
1744248314,5,104.311,49460
1744248320,-5,104.269,49652
1744248332,5,104.276,49961
1744248340,-3,104.255,50507
1744248362,-4,104.25,51655
1744248367,-2,104.211,51795
1744248387,6,104.227,52506
1744248397,-3,104.216,53148
1744248405,-3,104.179,53939
1744248424,7,104.204,54506
1744248434,-4,104.193,55043
1744248442,3,104.209,55304
1744248476,-2,104.207,56255
1744248488,2,104.222,57190
1744248505,-4,104.203,57624
1744248512,-2,104.168,57776
1744248544,6,104.183,58027
1744248556,-5,104.157,59005
1744248585,0,104.105,60095
1744248588,4,104.112,60988
1744248599,-4,104.087,61845
1744248611,5,104.102,61854
1744248619,-3,104.094,62269
1744248629,1,104.093,62896
1744248638,2,104.108,63681
1744248671,-3,104.099,64254
1744248684,-3,104.068,64683
1744248690,4,104.068,65240
1744248702,-3,104.119,66099
1744248716,2,104.102,67339
1744248726,5,104.138,67347
1744248755,-3,104.151,67635
1744248761,-3,104.143,68354
1744248769,-2,104.121,68537
1744248796,2,104.113,69386
1744248801,-3,104.084,69872
1744248838,6,104.097,70136
1744248851,0,104.11,70554
1744248855,3,104.144,70792
1744248863,-5,104.143,71436
1744248874,-3,104.122,72200
1744248917,8,104.154,72689
1744248926,-5,104.153,73652
1744248938,0,104.152,73942
1744248959,1,104.158,74406
1744248965,2,104.176,75116
1744248977,-1,104.188,75146
1744248980,2,104.213,75891
1744249010,-6,104.199,76880
1744249022,5,104.217,77092
1744249036,-1,104.228,77858
1744249047,-6,104.201,78153
1744249050,2,104.188,78798
1744249075,6,104.211,79467
1744249091,-3,104.216,80171
1744249107,-1,104.195,80516
1744249115,4,104.206,81387
1744249142,0,104.217,81484
1744249158,-4,104.226,82538
1744249166,0,104.219,83231
1744249188,1,104.175,83913
1744249190,1,104.163,84071
1744249192,-2,104.139,84999
